Index;Reference;Index_paragraph;Token;Start_pos;ToposText_update
17546;urn:cts:latinLit:phi0978.phi001:4.35.2;14;From;73;O
17547;urn:cts:latinLit:phi0978.phi001:4.35.2;15;the;78;O
17548;urn:cts:latinLit:phi0978.phi001:4.35.2;16;Minius;82;B-LOC
17549;urn:cts:latinLit:phi0978.phi001:4.35.2;17;,;88;O
17550;urn:cts:latinLit:phi0978.phi001:4.35.2;18;which;90;O
17551;urn:cts:latinLit:phi0978.phi001:4.35.2;19;we;96;O
17552;urn:cts:latinLit:phi0978.phi001:4.35.2;20;have;99;O
17553;urn:cts:latinLit:phi0978.phi001:4.35.2;21;previously;104;O
17554;urn:cts:latinLit:phi0978.phi001:4.35.2;22;mentioned;115;O
17555;urn:cts:latinLit:phi0978.phi001:4.35.2;23;,;124;O
17556;urn:cts:latinLit:phi0978.phi001:4.35.2;24;according;126;O
17557;urn:cts:latinLit:phi0978.phi001:4.35.2;25;to;136;O
17558;urn:cts:latinLit:phi0978.phi001:4.35.2;26;Varro;139;O
17559;urn:cts:latinLit:phi0978.phi001:4.35.2;27;,;144;O
17560;urn:cts:latinLit:phi0978.phi001:4.35.2;28;the;146;O
17561;urn:cts:latinLit:phi0978.phi001:4.35.2;29;river;150;O
17562;urn:cts:latinLit:phi0978.phi001:4.35.2;30;Aeminius;156;B-LOC
17563;urn:cts:latinLit:phi0978.phi001:4.35.2;31;is;165;O
17564;urn:cts:latinLit:phi0978.phi001:4.35.2;32;distant;168;O
17565;urn:cts:latinLit:phi0978.phi001:4.35.2;33;200;176;O
17566;urn:cts:latinLit:phi0978.phi001:4.35.2;34;miles;180;O
17567;urn:cts:latinLit:phi0978.phi001:4.35.2;35;,;185;O
17568;urn:cts:latinLit:phi0978.phi001:4.35.2;36;which;187;O
17569;urn:cts:latinLit:phi0978.phi001:4.35.2;37;others;193;O
17570;urn:cts:latinLit:phi0978.phi001:4.35.2;38;suppose;200;O
17571;urn:cts:latinLit:phi0978.phi001:4.35.2;39;to;208;O
17572;urn:cts:latinLit:phi0978.phi001:4.35.2;40;be;211;O
17573;urn:cts:latinLit:phi0978.phi001:4.35.2;41;situate;214;O
17574;urn:cts:latinLit:phi0978.phi001:4.35.2;42;elsewhere;222;O
17575;urn:cts:latinLit:phi0978.phi001:4.35.2;43;,;231;O
17576;urn:cts:latinLit:phi0978.phi001:4.35.2;44;and;233;O
17577;urn:cts:latinLit:phi0978.phi001:4.35.2;45;called;237;O
17578;urn:cts:latinLit:phi0978.phi001:4.35.2;46;Limaea;244;B-LOC
17579;urn:cts:latinLit:phi0978.phi001:4.35.2;47;.;250;O
17580;urn:cts:latinLit:phi0978.phi001:4.35.2;48;By;252;O
17581;urn:cts:latinLit:phi0978.phi001:4.35.2;49;the;255;O
17582;urn:cts:latinLit:phi0978.phi001:4.35.2;50;ancients;259;O
17583;urn:cts:latinLit:phi0978.phi001:4.35.2;51;it;268;O
17584;urn:cts:latinLit:phi0978.phi001:4.35.2;52;was;271;O
17585;urn:cts:latinLit:phi0978.phi001:4.35.2;53;called;275;O
17586;urn:cts:latinLit:phi0978.phi001:4.35.2;54;the;282;O
17587;urn:cts:latinLit:phi0978.phi001:4.35.2;55;"""";286;O
17588;urn:cts:latinLit:phi0978.phi001:4.35.2;56;River;287;B-LOC
17589;urn:cts:latinLit:phi0978.phi001:4.35.2;57;of;293;I-LOC
17590;urn:cts:latinLit:phi0978.phi001:4.35.2;58;Lethe;296;I-LOC
17591;urn:cts:latinLit:phi0978.phi001:4.35.2;59;",""";301;O
17592;urn:cts:latinLit:phi0978.phi001:4.35.2;60;and;304;O
17593;urn:cts:latinLit:phi0978.phi001:4.35.2;61;it;308;O
17594;urn:cts:latinLit:phi0978.phi001:4.35.2;62;has;311;O
17595;urn:cts:latinLit:phi0978.phi001:4.35.2;63;been;315;O
17596;urn:cts:latinLit:phi0978.phi001:4.35.2;64;made;320;O
17597;urn:cts:latinLit:phi0978.phi001:4.35.2;65;the;325;O
17598;urn:cts:latinLit:phi0978.phi001:4.35.2;66;subject;329;O
17599;urn:cts:latinLit:phi0978.phi001:4.35.2;67;of;337;O
17600;urn:cts:latinLit:phi0978.phi001:4.35.2;68;many;340;O
17601;urn:cts:latinLit:phi0978.phi001:4.35.2;69;fabulous;345;O
17602;urn:cts:latinLit:phi0978.phi001:4.35.2;70;stories;354;O
17603;urn:cts:latinLit:phi0978.phi001:4.35.2;71;.;361;O
17604;urn:cts:latinLit:phi0978.phi001:4.35.2;72;At;363;O
17605;urn:cts:latinLit:phi0978.phi001:4.35.2;73;a;366;O
17606;urn:cts:latinLit:phi0978.phi001:4.35.2;74;distance;368;O
17607;urn:cts:latinLit:phi0978.phi001:4.35.2;75;of;377;O
17608;urn:cts:latinLit:phi0978.phi001:4.35.2;76;200;380;O
17609;urn:cts:latinLit:phi0978.phi001:4.35.2;77;miles;384;O
17610;urn:cts:latinLit:phi0978.phi001:4.35.2;78;from;390;O
17611;urn:cts:latinLit:phi0978.phi001:4.35.2;79;the;395;O
17612;urn:cts:latinLit:phi0978.phi001:4.35.2;80;Durius;399;B-['place']
17613;urn:cts:latinLit:phi0978.phi001:4.35.2;81;is;406;O
17614;urn:cts:latinLit:phi0978.phi001:4.35.2;82;the;409;O
17615;urn:cts:latinLit:phi0978.phi001:4.35.2;83;Tagus;413;B-['place']
17616;urn:cts:latinLit:phi0978.phi001:4.35.2;84;,;418;O
17617;urn:cts:latinLit:phi0978.phi001:4.35.2;85;the;420;O
17618;urn:cts:latinLit:phi0978.phi001:4.35.2;86;Munda;424;B-['place']
17619;urn:cts:latinLit:phi0978.phi001:4.35.2;87;lying;430;O
17620;urn:cts:latinLit:phi0978.phi001:4.35.2;88;between;436;O
17621;urn:cts:latinLit:phi0978.phi001:4.35.2;89;them;444;O
17622;urn:cts:latinLit:phi0978.phi001:4.35.2;90;.;448;O
17623;urn:cts:latinLit:phi0978.phi001:4.35.2;91;The;450;O
17624;urn:cts:latinLit:phi0978.phi001:4.35.2;92;Tagus;454;B-['place']
17625;urn:cts:latinLit:phi0978.phi001:4.35.2;93;is;460;O
17626;urn:cts:latinLit:phi0978.phi001:4.35.2;94;famous;463;O
17627;urn:cts:latinLit:phi0978.phi001:4.35.2;95;for;470;O
17628;urn:cts:latinLit:phi0978.phi001:4.35.2;96;its;474;O
17629;urn:cts:latinLit:phi0978.phi001:4.35.2;97;golden;478;O
17630;urn:cts:latinLit:phi0978.phi001:4.35.2;98;sands;485;O
17631;urn:cts:latinLit:phi0978.phi001:4.35.2;99;.;490;O
17632;urn:cts:latinLit:phi0978.phi001:4.35.2;100;At;492;O
17633;urn:cts:latinLit:phi0978.phi001:4.35.2;101;a;495;O
17634;urn:cts:latinLit:phi0978.phi001:4.35.2;102;distance;497;O
17635;urn:cts:latinLit:phi0978.phi001:4.35.2;103;of;506;O
17636;urn:cts:latinLit:phi0978.phi001:4.35.2;104;160;509;O
17637;urn:cts:latinLit:phi0978.phi001:4.35.2;105;miles;513;O
17638;urn:cts:latinLit:phi0978.phi001:4.35.2;106;from;519;O
17639;urn:cts:latinLit:phi0978.phi001:4.35.2;107;it;524;O
17640;urn:cts:latinLit:phi0978.phi001:4.35.2;108;is;527;O
17641;urn:cts:latinLit:phi0978.phi001:4.35.2;109;the;530;O
17642;urn:cts:latinLit:phi0978.phi001:4.35.2;110;Sacred;534;B-['place']
17643;urn:cts:latinLit:phi0978.phi001:4.35.2;111;Promontory;541;I-['place']
17644;urn:cts:latinLit:phi0978.phi001:4.35.2;112;,;551;O
17645;urn:cts:latinLit:phi0978.phi001:4.35.2;113;projecting;553;O
17646;urn:cts:latinLit:phi0978.phi001:4.35.2;114;from;564;O
17647;urn:cts:latinLit:phi0978.phi001:4.35.2;115;nearly;569;O
17648;urn:cts:latinLit:phi0978.phi001:4.35.2;116;the;576;O
17649;urn:cts:latinLit:phi0978.phi001:4.35.2;117;very;580;O
17650;urn:cts:latinLit:phi0978.phi001:4.35.2;118;middle;585;O
17651;urn:cts:latinLit:phi0978.phi001:4.35.2;119;of;592;O
17652;urn:cts:latinLit:phi0978.phi001:4.35.2;120;the;595;O
17653;urn:cts:latinLit:phi0978.phi001:4.35.2;121;front;599;O
17654;urn:cts:latinLit:phi0978.phi001:4.35.2;122;of;605;O
17655;urn:cts:latinLit:phi0978.phi001:4.35.2;123;Spain;608;B-LOC
17656;urn:cts:latinLit:phi0978.phi001:4.35.2;124;.;613;O
17657;urn:cts:latinLit:phi0978.phi001:4.35.2;125;From;615;O
17658;urn:cts:latinLit:phi0978.phi001:4.35.2;126;this;620;O
17659;urn:cts:latinLit:phi0978.phi001:4.35.2;127;spot;625;O
17660;urn:cts:latinLit:phi0978.phi001:4.35.2;128;to;630;O
17661;urn:cts:latinLit:phi0978.phi001:4.35.2;129;the;633;O
17662;urn:cts:latinLit:phi0978.phi001:4.35.2;130;middle;637;O
17663;urn:cts:latinLit:phi0978.phi001:4.35.2;131;of;644;O
17664;urn:cts:latinLit:phi0978.phi001:4.35.2;132;the;647;O
17665;urn:cts:latinLit:phi0978.phi001:4.35.2;133;Pyrenees;651;B-['place']
17666;urn:cts:latinLit:phi0978.phi001:4.35.2;134;,;659;O
17667;urn:cts:latinLit:phi0978.phi001:4.35.2;135;Varro;661;O
17668;urn:cts:latinLit:phi0978.phi001:4.35.2;136;says;667;O
17669;urn:cts:latinLit:phi0978.phi001:4.35.2;137;,;671;O
17670;urn:cts:latinLit:phi0978.phi001:4.35.2;138;is;673;O
17671;urn:cts:latinLit:phi0978.phi001:4.35.2;139;a;676;O
17672;urn:cts:latinLit:phi0978.phi001:4.35.2;140;distance;678;O
17673;urn:cts:latinLit:phi0978.phi001:4.35.2;141;of;687;O
17674;urn:cts:latinLit:phi0978.phi001:4.35.2;142;1400;690;O
17675;urn:cts:latinLit:phi0978.phi001:4.35.2;143;miles;695;O
17676;urn:cts:latinLit:phi0978.phi001:4.35.2;144;";";700;O
17677;urn:cts:latinLit:phi0978.phi001:4.35.2;145;while;702;O
17678;urn:cts:latinLit:phi0978.phi001:4.35.2;146;to;708;O
17679;urn:cts:latinLit:phi0978.phi001:4.35.2;147;the;711;O
17680;urn:cts:latinLit:phi0978.phi001:4.35.2;148;Anas;715;B-['place']
17681;urn:cts:latinLit:phi0978.phi001:4.35.2;149;,;719;O
17682;urn:cts:latinLit:phi0978.phi001:4.35.2;150;by;721;O
17683;urn:cts:latinLit:phi0978.phi001:4.35.2;151;which;724;O
17684;urn:cts:latinLit:phi0978.phi001:4.35.2;152;we;730;O
17685;urn:cts:latinLit:phi0978.phi001:4.35.2;153;have;733;O
17686;urn:cts:latinLit:phi0978.phi001:4.35.2;154;mentioned;738;O
17687;urn:cts:latinLit:phi0978.phi001:4.35.2;155;Lusitania;748;B-['place']
17688;urn:cts:latinLit:phi0978.phi001:4.35.2;156;as;758;O
17689;urn:cts:latinLit:phi0978.phi001:4.35.2;157;being;761;O
17690;urn:cts:latinLit:phi0978.phi001:4.35.2;158;separated;767;O
17691;urn:cts:latinLit:phi0978.phi001:4.35.2;159;from;777;O
17692;urn:cts:latinLit:phi0978.phi001:4.35.2;160;Baetica;782;B-['place']
17693;urn:cts:latinLit:phi0978.phi001:4.35.2;161;,;789;O
17694;urn:cts:latinLit:phi0978.phi001:4.35.2;162;is;791;O
17695;urn:cts:latinLit:phi0978.phi001:4.35.2;163;126;794;O
17696;urn:cts:latinLit:phi0978.phi001:4.35.2;164;miles;798;O
17697;urn:cts:latinLit:phi0978.phi001:4.35.2;165;,;803;O
17698;urn:cts:latinLit:phi0978.phi001:4.35.2;166;it;805;O
17699;urn:cts:latinLit:phi0978.phi001:4.35.2;167;being;808;O
17700;urn:cts:latinLit:phi0978.phi001:4.35.2;168;102;814;O
17701;urn:cts:latinLit:phi0978.phi001:4.35.2;169;more;818;O
17702;urn:cts:latinLit:phi0978.phi001:4.35.2;170;to;823;O
17703;urn:cts:latinLit:phi0978.phi001:4.35.2;171;Gades;826;B-['place']
17704;urn:cts:latinLit:phi0978.phi001:4.35.2;172;.;831;O
17705;urn:cts:latinLit:phi0978.phi001:4.35.3;0;§;0;O
17706;urn:cts:latinLit:phi0978.phi001:4.35.3;1;4.35.3;2;O
17707;urn:cts:latinLit:phi0978.phi001:4.35.3;2;The;10;O
17708;urn:cts:latinLit:phi0978.phi001:4.35.3;3;peoples;14;O
17709;urn:cts:latinLit:phi0978.phi001:4.35.3;4;are;22;O
17710;urn:cts:latinLit:phi0978.phi001:4.35.3;5;the;26;O
17711;urn:cts:latinLit:phi0978.phi001:4.35.3;6;Celtici;30;O
17712;urn:cts:latinLit:phi0978.phi001:4.35.3;7;,;37;O
17713;urn:cts:latinLit:phi0978.phi001:4.35.3;8;the;39;O
17714;urn:cts:latinLit:phi0978.phi001:4.35.3;9;Turduli;43;O
17715;urn:cts:latinLit:phi0978.phi001:4.35.3;10;,;50;O
17716;urn:cts:latinLit:phi0978.phi001:4.35.3;11;and;52;O
17717;urn:cts:latinLit:phi0978.phi001:4.35.3;12;,;55;O
17718;urn:cts:latinLit:phi0978.phi001:4.35.3;13;about;57;O
17719;urn:cts:latinLit:phi0978.phi001:4.35.3;14;the;63;O
17720;urn:cts:latinLit:phi0978.phi001:4.35.3;15;Tagus;67;B-['place']
17721;urn:cts:latinLit:phi0978.phi001:4.35.3;16;,;72;O
17722;urn:cts:latinLit:phi0978.phi001:4.35.3;17;the;74;O
17723;urn:cts:latinLit:phi0978.phi001:4.35.3;18;Vettones;78;O
17724;urn:cts:latinLit:phi0978.phi001:4.35.3;19;.;86;O
17725;urn:cts:latinLit:phi0978.phi001:4.35.3;20;From;88;O
17726;urn:cts:latinLit:phi0978.phi001:4.35.3;21;the;93;O
17727;urn:cts:latinLit:phi0978.phi001:4.35.3;22;river;97;O
17728;urn:cts:latinLit:phi0978.phi001:4.35.3;23;Anas;103;B-['place']
17729;urn:cts:latinLit:phi0978.phi001:4.35.3;24;to;108;O
17730;urn:cts:latinLit:phi0978.phi001:4.35.3;25;the;111;O
17731;urn:cts:latinLit:phi0978.phi001:4.35.3;26;Sacred;115;B-['place']
17732;urn:cts:latinLit:phi0978.phi001:4.35.3;27;Promontory;122;I-['place']
17733;urn:cts:latinLit:phi0978.phi001:4.35.3;28;are;133;O
17734;urn:cts:latinLit:phi0978.phi001:4.35.3;29;the;137;O
17735;urn:cts:latinLit:phi0978.phi001:4.35.3;30;Lusitani;141;O
17736;urn:cts:latinLit:phi0978.phi001:4.35.3;31;.;149;O
17737;urn:cts:latinLit:phi0978.phi001:4.35.3;32;The;151;O
17738;urn:cts:latinLit:phi0978.phi001:4.35.3;33;cities;155;O
17739;urn:cts:latinLit:phi0978.phi001:4.35.3;34;worthy;162;O
17740;urn:cts:latinLit:phi0978.phi001:4.35.3;35;of;169;O
17741;urn:cts:latinLit:phi0978.phi001:4.35.3;36;mention;172;O
17742;urn:cts:latinLit:phi0978.phi001:4.35.3;37;on;180;O
17743;urn:cts:latinLit:phi0978.phi001:4.35.3;38;the;183;O
17744;urn:cts:latinLit:phi0978.phi001:4.35.3;39;coast;187;O
17745;urn:cts:latinLit:phi0978.phi001:4.35.3;40;,;192;O
17746;urn:cts:latinLit:phi0978.phi001:4.35.3;41;beginning;194;O
17747;urn:cts:latinLit:phi0978.phi001:4.35.3;42;from;204;O
17748;urn:cts:latinLit:phi0978.phi001:4.35.3;43;the;209;O
17749;urn:cts:latinLit:phi0978.phi001:4.35.3;44;Tagus;213;B-['place']
17750;urn:cts:latinLit:phi0978.phi001:4.35.3;45;,;218;O
17751;urn:cts:latinLit:phi0978.phi001:4.35.3;46;are;220;O
17752;urn:cts:latinLit:phi0978.phi001:4.35.3;47;that;224;O
17753;urn:cts:latinLit:phi0978.phi001:4.35.3;48;of;229;O
17754;urn:cts:latinLit:phi0978.phi001:4.35.3;49;Olisipo;232;B-['place']
17755;urn:cts:latinLit:phi0978.phi001:4.35.3;50;,;239;O
17756;urn:cts:latinLit:phi0978.phi001:4.35.3;51;famous;241;O
17757;urn:cts:latinLit:phi0978.phi001:4.35.3;52;for;248;O
17758;urn:cts:latinLit:phi0978.phi001:4.35.3;53;its;252;O
17759;urn:cts:latinLit:phi0978.phi001:4.35.3;54;mares;256;O
17760;urn:cts:latinLit:phi0978.phi001:4.35.3;55;,;261;O
17761;urn:cts:latinLit:phi0978.phi001:4.35.3;56;which;263;O
17762;urn:cts:latinLit:phi0978.phi001:4.35.3;57;conceive;269;O
17763;urn:cts:latinLit:phi0978.phi001:4.35.3;58;from;278;O
17764;urn:cts:latinLit:phi0978.phi001:4.35.3;59;the;283;O
17765;urn:cts:latinLit:phi0978.phi001:4.35.3;60;west;287;O
17766;urn:cts:latinLit:phi0978.phi001:4.35.3;61;wind;292;O
17767;urn:cts:latinLit:phi0978.phi001:4.35.3;62;";";296;O
17768;urn:cts:latinLit:phi0978.phi001:4.35.3;63;Salacia;298;B-['place']
17769;urn:cts:latinLit:phi0978.phi001:4.35.3;64;,;305;O
17770;urn:cts:latinLit:phi0978.phi001:4.35.3;65;which;307;O
17771;urn:cts:latinLit:phi0978.phi001:4.35.3;66;is;313;O
17772;urn:cts:latinLit:phi0978.phi001:4.35.3;67;surnamed;316;O
17773;urn:cts:latinLit:phi0978.phi001:4.35.3;68;the;325;O
17774;urn:cts:latinLit:phi0978.phi001:4.35.3;69;Imperial;329;B-LOC
17775;urn:cts:latinLit:phi0978.phi001:4.35.3;70;City;338;I-LOC
17776;urn:cts:latinLit:phi0978.phi001:4.35.3;71;";";342;O
17777;urn:cts:latinLit:phi0978.phi001:4.35.3;72;Merobrica;344;B-['place']
17778;urn:cts:latinLit:phi0978.phi001:4.35.3;73;";";353;O
17779;urn:cts:latinLit:phi0978.phi001:4.35.3;74;and;355;O
17780;urn:cts:latinLit:phi0978.phi001:4.35.3;75;then;359;O
17781;urn:cts:latinLit:phi0978.phi001:4.35.3;76;the;364;O
17782;urn:cts:latinLit:phi0978.phi001:4.35.3;77;Sacred;368;B-['place']
17783;urn:cts:latinLit:phi0978.phi001:4.35.3;78;Promontory;375;I-['place']
17784;urn:cts:latinLit:phi0978.phi001:4.35.3;79;,;385;O
17785;urn:cts:latinLit:phi0978.phi001:4.35.3;80;with;387;O
17786;urn:cts:latinLit:phi0978.phi001:4.35.3;81;the;392;O
17787;urn:cts:latinLit:phi0978.phi001:4.35.3;82;other;396;O
17788;urn:cts:latinLit:phi0978.phi001:4.35.3;83;known;402;O
17789;urn:cts:latinLit:phi0978.phi001:4.35.3;84;by;408;O
17790;urn:cts:latinLit:phi0978.phi001:4.35.3;85;the;411;O
17791;urn:cts:latinLit:phi0978.phi001:4.35.3;86;name;415;O
17792;urn:cts:latinLit:phi0978.phi001:4.35.3;87;of;420;O
17793;urn:cts:latinLit:phi0978.phi001:4.35.3;88;Cuneus;423;B-LOC
17794;urn:cts:latinLit:phi0978.phi001:4.35.3;89;,;429;O
17795;urn:cts:latinLit:phi0978.phi001:4.35.3;90;and;431;O
17796;urn:cts:latinLit:phi0978.phi001:4.35.3;91;the;435;O
17797;urn:cts:latinLit:phi0978.phi001:4.35.3;92;towns;439;O
17798;urn:cts:latinLit:phi0978.phi001:4.35.3;93;of;445;O
17799;urn:cts:latinLit:phi0978.phi001:4.35.3;94;Ossonoba;448;B-['place']
17800;urn:cts:latinLit:phi0978.phi001:4.35.3;95;,;456;O
17801;urn:cts:latinLit:phi0978.phi001:4.35.3;96;Balsa;458;B-['place']
17802;urn:cts:latinLit:phi0978.phi001:4.35.3;97;,;463;O
17803;urn:cts:latinLit:phi0978.phi001:4.35.3;98;and;465;O
17804;urn:cts:latinLit:phi0978.phi001:4.35.3;99;Myrtili;469;B-['place']
17805;urn:cts:latinLit:phi0978.phi001:4.35.3;100;.;476;O
17806;urn:cts:latinLit:phi0978.phi001:4.35.4;0;§;0;O
17807;urn:cts:latinLit:phi0978.phi001:4.35.4;1;4.35.4;2;O
17808;urn:cts:latinLit:phi0978.phi001:4.35.4;2;The;10;O
17809;urn:cts:latinLit:phi0978.phi001:4.35.4;3;whole;14;O
17810;urn:cts:latinLit:phi0978.phi001:4.35.4;4;of;20;O
17811;urn:cts:latinLit:phi0978.phi001:4.35.4;5;this;23;O
17812;urn:cts:latinLit:phi0978.phi001:4.35.4;6;province;28;O
17813;urn:cts:latinLit:phi0978.phi001:4.35.4;7;is;37;O
17814;urn:cts:latinLit:phi0978.phi001:4.35.4;8;divided;40;O
17815;urn:cts:latinLit:phi0978.phi001:4.35.4;9;into;48;O
17816;urn:cts:latinLit:phi0978.phi001:4.35.4;10;three;53;O
17817;urn:cts:latinLit:phi0978.phi001:4.35.4;11;jurisdictions;59;O
17818;urn:cts:latinLit:phi0978.phi001:4.35.4;12;,;72;O
17819;urn:cts:latinLit:phi0978.phi001:4.35.4;13;those;74;O
17820;urn:cts:latinLit:phi0978.phi001:4.35.4;14;of;80;O
17821;urn:cts:latinLit:phi0978.phi001:4.35.4;15;Emerita;83;B-LOC
17822;urn:cts:latinLit:phi0978.phi001:4.35.4;16;,;90;O
17823;urn:cts:latinLit:phi0978.phi001:4.35.4;17;Pax;92;B-LOC
17824;urn:cts:latinLit:phi0978.phi001:4.35.4;18;,;95;O
17825;urn:cts:latinLit:phi0978.phi001:4.35.4;19;and;97;O
17826;urn:cts:latinLit:phi0978.phi001:4.35.4;20;Scalabis;101;B-['place']
17827;urn:cts:latinLit:phi0978.phi001:4.35.4;21;.;109;O
17828;urn:cts:latinLit:phi0978.phi001:4.35.4;22;It;111;O
17829;urn:cts:latinLit:phi0978.phi001:4.35.4;23;contains;114;O
17830;urn:cts:latinLit:phi0978.phi001:4.35.4;24;in;123;O
17831;urn:cts:latinLit:phi0978.phi001:4.35.4;25;all;126;O
17832;urn:cts:latinLit:phi0978.phi001:4.35.4;26;forty-six;130;O
17833;urn:cts:latinLit:phi0978.phi001:4.35.4;27;peoples;140;O
17834;urn:cts:latinLit:phi0978.phi001:4.35.4;28;,;147;O
17835;urn:cts:latinLit:phi0978.phi001:4.35.4;29;among;149;O
17836;urn:cts:latinLit:phi0978.phi001:4.35.4;30;whom;155;O
17837;urn:cts:latinLit:phi0978.phi001:4.35.4;31;there;160;O
17838;urn:cts:latinLit:phi0978.phi001:4.35.4;32;are;166;O
17839;urn:cts:latinLit:phi0978.phi001:4.35.4;33;five;170;O
17840;urn:cts:latinLit:phi0978.phi001:4.35.4;34;colonies;175;O
17841;urn:cts:latinLit:phi0978.phi001:4.35.4;35;,;183;O
17842;urn:cts:latinLit:phi0978.phi001:4.35.4;36;one;185;O
17843;urn:cts:latinLit:phi0978.phi001:4.35.4;37;municipal;189;O
17844;urn:cts:latinLit:phi0978.phi001:4.35.4;38;town;199;O
17845;urn:cts:latinLit:phi0978.phi001:4.35.4;39;of;204;O
17846;urn:cts:latinLit:phi0978.phi001:4.35.4;40;Roman;207;O
17847;urn:cts:latinLit:phi0978.phi001:4.35.4;41;citizens;213;O
17848;urn:cts:latinLit:phi0978.phi001:4.35.4;42;,;221;O
17849;urn:cts:latinLit:phi0978.phi001:4.35.4;43;three;223;O
17850;urn:cts:latinLit:phi0978.phi001:4.35.4;44;with;229;O
17851;urn:cts:latinLit:phi0978.phi001:4.35.4;45;the;234;O
17852;urn:cts:latinLit:phi0978.phi001:4.35.4;46;ancient;238;O
17853;urn:cts:latinLit:phi0978.phi001:4.35.4;47;Latin;246;O
17854;urn:cts:latinLit:phi0978.phi001:4.35.4;48;rights;252;O
17855;urn:cts:latinLit:phi0978.phi001:4.35.4;49;,;258;O
17856;urn:cts:latinLit:phi0978.phi001:4.35.4;50;and;260;O
17857;urn:cts:latinLit:phi0978.phi001:4.35.4;51;thirty-six;264;O
17858;urn:cts:latinLit:phi0978.phi001:4.35.4;52;that;275;O
17859;urn:cts:latinLit:phi0978.phi001:4.35.4;53;are;280;O
17860;urn:cts:latinLit:phi0978.phi001:4.35.4;54;tributaries;284;O
17861;urn:cts:latinLit:phi0978.phi001:4.35.4;55;.;295;O
17862;urn:cts:latinLit:phi0978.phi001:4.35.4;56;The;297;O
17863;urn:cts:latinLit:phi0978.phi001:4.35.4;57;colonies;301;O
17864;urn:cts:latinLit:phi0978.phi001:4.35.4;58;are;310;O
17865;urn:cts:latinLit:phi0978.phi001:4.35.4;59;those;314;O
17866;urn:cts:latinLit:phi0978.phi001:4.35.4;60;of;320;O
17867;urn:cts:latinLit:phi0978.phi001:4.35.4;61;Augusta;323;B-['place']
17868;urn:cts:latinLit:phi0978.phi001:4.35.4;62;Emerita;331;I-['place']
17869;urn:cts:latinLit:phi0978.phi001:4.35.4;63;,;338;O
17870;urn:cts:latinLit:phi0978.phi001:4.35.4;64;situate;340;O
17871;urn:cts:latinLit:phi0978.phi001:4.35.4;65;on;348;O
17872;urn:cts:latinLit:phi0978.phi001:4.35.4;66;the;351;O
17873;urn:cts:latinLit:phi0978.phi001:4.35.4;67;river;355;O
17874;urn:cts:latinLit:phi0978.phi001:4.35.4;68;Anas;361;B-['place']
17875;urn:cts:latinLit:phi0978.phi001:4.35.4;69;,;365;O
17876;urn:cts:latinLit:phi0978.phi001:4.35.4;70;Metallinum;367;B-['place']
17877;urn:cts:latinLit:phi0978.phi001:4.35.4;71;,;377;O
17878;urn:cts:latinLit:phi0978.phi001:4.35.4;72;Pax;379;B-['place']
17879;urn:cts:latinLit:phi0978.phi001:4.35.4;73;,;382;O
17880;urn:cts:latinLit:phi0978.phi001:4.35.4;74;and;384;O
17881;urn:cts:latinLit:phi0978.phi001:4.35.4;75;Norba;388;B-['place']
17882;urn:cts:latinLit:phi0978.phi001:4.35.4;76;,;393;O
17883;urn:cts:latinLit:phi0978.phi001:4.35.4;77;surnamed;395;O
17884;urn:cts:latinLit:phi0978.phi001:4.35.4;78;Caesariana;404;B-LOC
17885;urn:cts:latinLit:phi0978.phi001:4.35.4;79;.;414;O
17886;urn:cts:latinLit:phi0978.phi001:4.35.4;80;To;416;O
17887;urn:cts:latinLit:phi0978.phi001:4.35.4;81;this;419;O
17888;urn:cts:latinLit:phi0978.phi001:4.35.4;82;last;424;O
17889;urn:cts:latinLit:phi0978.phi001:4.35.4;83;place;429;O
17890;urn:cts:latinLit:phi0978.phi001:4.35.4;84;of;435;O
17891;urn:cts:latinLit:phi0978.phi001:4.35.4;85;jurisdiction;438;O
17892;urn:cts:latinLit:phi0978.phi001:4.35.4;86;the;451;O
17893;urn:cts:latinLit:phi0978.phi001:4.35.4;87;people;455;O
17894;urn:cts:latinLit:phi0978.phi001:4.35.4;88;of;462;O
17895;urn:cts:latinLit:phi0978.phi001:4.35.4;89;Castra;465;B-LOC
17896;urn:cts:latinLit:phi0978.phi001:4.35.4;90;Servilia;472;I-LOC
17897;urn:cts:latinLit:phi0978.phi001:4.35.4;91;and;481;O
17898;urn:cts:latinLit:phi0978.phi001:4.35.4;92;Castra;485;B-['place']
17899;urn:cts:latinLit:phi0978.phi001:4.35.4;93;Caecilia;492;I-['place']
17900;urn:cts:latinLit:phi0978.phi001:4.35.4;94;resort;501;O
17901;urn:cts:latinLit:phi0978.phi001:4.35.4;95;.;507;O
17902;urn:cts:latinLit:phi0978.phi001:4.35.4;96;The;509;O
17903;urn:cts:latinLit:phi0978.phi001:4.35.4;97;fifth;513;O
17904;urn:cts:latinLit:phi0978.phi001:4.35.4;98;jurisdiction;519;O
17905;urn:cts:latinLit:phi0978.phi001:4.35.4;99;is;532;O
17906;urn:cts:latinLit:phi0978.phi001:4.35.4;100;that;535;O
17907;urn:cts:latinLit:phi0978.phi001:4.35.4;101;of;540;O
17908;urn:cts:latinLit:phi0978.phi001:4.35.4;102;Scalabis;543;B-['place']
17909;urn:cts:latinLit:phi0978.phi001:4.35.4;103;,;551;O
