Index,Reference,Index_paragraph,Token,Start_pos,ToposText,flair_nerlarge,ToposText_update,Sentence,Token_ID
14091,urn:cts:latinLit:phi0978.phi001:4.27.2,168,the,866,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.866
14092,urn:cts:latinLit:phi0978.phi001:4.27.2,169,mouths,870,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.870
14093,urn:cts:latinLit:phi0978.phi001:4.27.2,170,of,877,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.877
14094,urn:cts:latinLit:phi0978.phi001:4.27.2,171,the,880,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.880
14095,urn:cts:latinLit:phi0978.phi001:4.27.2,172,Ister,884,B-['place'],B-LOC,B-['place'],387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.884
14096,urn:cts:latinLit:phi0978.phi001:4.27.2,173,we,890,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.890
14097,urn:cts:latinLit:phi0978.phi001:4.27.2,174,have,893,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.893
14098,urn:cts:latinLit:phi0978.phi001:4.27.2,175,already,898,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.898
14099,urn:cts:latinLit:phi0978.phi001:4.27.2,176,mentioned,906,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.906
14100,urn:cts:latinLit:phi0978.phi001:4.27.2,177,.,915,O,O,O,387,urn:cts:latinLit:phi0978.phi001:4.27.2.387.915
14101,urn:cts:latinLit:phi0978.phi001:4.27.2,178,Before,917,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.917
14102,urn:cts:latinLit:phi0978.phi001:4.27.2,179,the,924,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.924
14103,urn:cts:latinLit:phi0978.phi001:4.27.2,180,Borysthenes,928,B-['place'],B-LOC,B-['place'],388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.928
14104,urn:cts:latinLit:phi0978.phi001:4.27.2,181,is,940,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.940
14105,urn:cts:latinLit:phi0978.phi001:4.27.2,182,Achillea,943,O,B-LOC,B-LOC,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.943
14106,urn:cts:latinLit:phi0978.phi001:4.27.2,183,previously,952,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.952
14107,urn:cts:latinLit:phi0978.phi001:4.27.2,184,referred,963,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.963
14108,urn:cts:latinLit:phi0978.phi001:4.27.2,185,to,972,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.972
14109,urn:cts:latinLit:phi0978.phi001:4.27.2,186,",",974,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.974
14110,urn:cts:latinLit:phi0978.phi001:4.27.2,187,known,976,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.976
14111,urn:cts:latinLit:phi0978.phi001:4.27.2,188,also,982,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.982
14112,urn:cts:latinLit:phi0978.phi001:4.27.2,189,by,987,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.987
14113,urn:cts:latinLit:phi0978.phi001:4.27.2,190,the,990,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.990
14114,urn:cts:latinLit:phi0978.phi001:4.27.2,191,names,994,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.994
14115,urn:cts:latinLit:phi0978.phi001:4.27.2,192,of,1000,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.1000
14116,urn:cts:latinLit:phi0978.phi001:4.27.2,193,Leuce,1003,B-['place'],B-LOC,B-['place'],388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.1003
14117,urn:cts:latinLit:phi0978.phi001:4.27.2,194,and,1009,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.1009
14118,urn:cts:latinLit:phi0978.phi001:4.27.2,195,Macaron,1013,O,B-LOC,B-LOC,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.1013
14119,urn:cts:latinLit:phi0978.phi001:4.27.2,196,.,1020,O,O,O,388,urn:cts:latinLit:phi0978.phi001:4.27.2.388.1020
14120,urn:cts:latinLit:phi0978.phi001:4.27.2,197,Researches,1022,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1022
14121,urn:cts:latinLit:phi0978.phi001:4.27.2,198,which,1033,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1033
14122,urn:cts:latinLit:phi0978.phi001:4.27.2,199,have,1039,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1039
14123,urn:cts:latinLit:phi0978.phi001:4.27.2,200,been,1044,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1044
14124,urn:cts:latinLit:phi0978.phi001:4.27.2,201,made,1049,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1049
14125,urn:cts:latinLit:phi0978.phi001:4.27.2,202,at,1054,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1054
14126,urn:cts:latinLit:phi0978.phi001:4.27.2,203,the,1057,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1057
14127,urn:cts:latinLit:phi0978.phi001:4.27.2,204,present,1061,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1061
14128,urn:cts:latinLit:phi0978.phi001:4.27.2,205,day,1069,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1069
14129,urn:cts:latinLit:phi0978.phi001:4.27.2,206,place,1073,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1073
14130,urn:cts:latinLit:phi0978.phi001:4.27.2,207,this,1079,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1079
14131,urn:cts:latinLit:phi0978.phi001:4.27.2,208,island,1084,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1084
14132,urn:cts:latinLit:phi0978.phi001:4.27.2,209,at,1091,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1091
14133,urn:cts:latinLit:phi0978.phi001:4.27.2,210,a,1094,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1094
14134,urn:cts:latinLit:phi0978.phi001:4.27.2,211,distance,1096,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1096
14135,urn:cts:latinLit:phi0978.phi001:4.27.2,212,of,1105,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1105
14136,urn:cts:latinLit:phi0978.phi001:4.27.2,213,140,1108,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1108
14137,urn:cts:latinLit:phi0978.phi001:4.27.2,214,miles,1112,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1112
14138,urn:cts:latinLit:phi0978.phi001:4.27.2,215,from,1118,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1118
14139,urn:cts:latinLit:phi0978.phi001:4.27.2,216,the,1123,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1123
14140,urn:cts:latinLit:phi0978.phi001:4.27.2,217,Borysthenes,1127,B-['place'],B-LOC,B-['place'],389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1127
14141,urn:cts:latinLit:phi0978.phi001:4.27.2,218,",",1138,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1138
14142,urn:cts:latinLit:phi0978.phi001:4.27.2,219,of,1140,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1140
14143,urn:cts:latinLit:phi0978.phi001:4.27.2,220,120,1143,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1143
14144,urn:cts:latinLit:phi0978.phi001:4.27.2,221,from,1147,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1147
14145,urn:cts:latinLit:phi0978.phi001:4.27.2,222,Tyra,1152,B-['place'],B-LOC,B-['place'],389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1152
14146,urn:cts:latinLit:phi0978.phi001:4.27.2,223,",",1156,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1156
14147,urn:cts:latinLit:phi0978.phi001:4.27.2,224,and,1158,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1158
14148,urn:cts:latinLit:phi0978.phi001:4.27.2,225,of,1162,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1162
14149,urn:cts:latinLit:phi0978.phi001:4.27.2,226,fifty,1165,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1165
14150,urn:cts:latinLit:phi0978.phi001:4.27.2,227,from,1171,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1171
14151,urn:cts:latinLit:phi0978.phi001:4.27.2,228,the,1176,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1176
14152,urn:cts:latinLit:phi0978.phi001:4.27.2,229,island,1180,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1180
14153,urn:cts:latinLit:phi0978.phi001:4.27.2,230,of,1187,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1187
14154,urn:cts:latinLit:phi0978.phi001:4.27.2,231,Peuce,1190,B-['place'],B-LOC,B-['place'],389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1190
14155,urn:cts:latinLit:phi0978.phi001:4.27.2,232,.,1195,O,O,O,389,urn:cts:latinLit:phi0978.phi001:4.27.2.389.1195
14156,urn:cts:latinLit:phi0978.phi001:4.27.2,233,It,1197,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1197
14157,urn:cts:latinLit:phi0978.phi001:4.27.2,234,is,1200,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1200
14158,urn:cts:latinLit:phi0978.phi001:4.27.2,235,about,1203,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1203
14159,urn:cts:latinLit:phi0978.phi001:4.27.2,236,ten,1209,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1209
14160,urn:cts:latinLit:phi0978.phi001:4.27.2,237,miles,1213,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1213
14161,urn:cts:latinLit:phi0978.phi001:4.27.2,238,in,1219,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1219
14162,urn:cts:latinLit:phi0978.phi001:4.27.2,239,circumference,1222,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1222
14163,urn:cts:latinLit:phi0978.phi001:4.27.2,240,.,1235,O,O,O,390,urn:cts:latinLit:phi0978.phi001:4.27.2.390.1235
14164,urn:cts:latinLit:phi0978.phi001:4.27.2,241,The,1237,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1237
14165,urn:cts:latinLit:phi0978.phi001:4.27.2,242,remaining,1241,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1241
14166,urn:cts:latinLit:phi0978.phi001:4.27.2,243,islands,1251,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1251
14167,urn:cts:latinLit:phi0978.phi001:4.27.2,244,in,1259,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1259
14168,urn:cts:latinLit:phi0978.phi001:4.27.2,245,the,1262,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1262
14169,urn:cts:latinLit:phi0978.phi001:4.27.2,246,Gulf,1266,O,B-LOC,B-LOC,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1266
14170,urn:cts:latinLit:phi0978.phi001:4.27.2,247,of,1271,O,I-LOC,I-LOC,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1271
14171,urn:cts:latinLit:phi0978.phi001:4.27.2,248,Carcinites,1274,O,I-LOC,I-LOC,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1274
14172,urn:cts:latinLit:phi0978.phi001:4.27.2,249,are,1285,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1285
14173,urn:cts:latinLit:phi0978.phi001:4.27.2,250,Cephalonnesos,1289,O,B-LOC,B-LOC,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1289
14174,urn:cts:latinLit:phi0978.phi001:4.27.2,251,",",1302,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1302
14175,urn:cts:latinLit:phi0978.phi001:4.27.2,252,Rhosphodusa,1304,O,B-LOC,B-LOC,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1304
14176,urn:cts:latinLit:phi0978.phi001:4.27.2,253,",",1315,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1315
14177,urn:cts:latinLit:phi0978.phi001:4.27.2,254,and,1317,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1317
14178,urn:cts:latinLit:phi0978.phi001:4.27.2,255,Macra,1321,O,B-LOC,B-LOC,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1321
14179,urn:cts:latinLit:phi0978.phi001:4.27.2,256,.,1326,O,O,O,391,urn:cts:latinLit:phi0978.phi001:4.27.2.391.1326
14180,urn:cts:latinLit:phi0978.phi001:4.27.2,257,Before,1328,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1328
14181,urn:cts:latinLit:phi0978.phi001:4.27.2,258,we,1335,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1335
14182,urn:cts:latinLit:phi0978.phi001:4.27.2,259,leave,1338,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1338
14183,urn:cts:latinLit:phi0978.phi001:4.27.2,260,the,1344,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1344
14184,urn:cts:latinLit:phi0978.phi001:4.27.2,261,Euxine,1348,B-['place'],B-LOC,B-['place'],392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1348
14185,urn:cts:latinLit:phi0978.phi001:4.27.2,262,",",1354,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1354
14186,urn:cts:latinLit:phi0978.phi001:4.27.2,263,we,1356,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1356
14187,urn:cts:latinLit:phi0978.phi001:4.27.2,264,must,1359,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1359
14188,urn:cts:latinLit:phi0978.phi001:4.27.2,265,not,1364,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1364
14189,urn:cts:latinLit:phi0978.phi001:4.27.2,266,omit,1368,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1368
14190,urn:cts:latinLit:phi0978.phi001:4.27.2,267,to,1373,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1373
14191,urn:cts:latinLit:phi0978.phi001:4.27.2,268,notice,1376,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1376
14192,urn:cts:latinLit:phi0978.phi001:4.27.2,269,the,1383,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1383
14193,urn:cts:latinLit:phi0978.phi001:4.27.2,270,opinion,1387,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1387
14194,urn:cts:latinLit:phi0978.phi001:4.27.2,271,expressed,1395,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1395
14195,urn:cts:latinLit:phi0978.phi001:4.27.2,272,by,1405,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1405
14196,urn:cts:latinLit:phi0978.phi001:4.27.2,273,many,1408,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1408
14197,urn:cts:latinLit:phi0978.phi001:4.27.2,274,writers,1413,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1413
14198,urn:cts:latinLit:phi0978.phi001:4.27.2,275,that,1421,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1421
14199,urn:cts:latinLit:phi0978.phi001:4.27.2,276,all,1426,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1426
14200,urn:cts:latinLit:phi0978.phi001:4.27.2,277,the,1430,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1430
14201,urn:cts:latinLit:phi0978.phi001:4.27.2,278,interior,1434,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1434
14202,urn:cts:latinLit:phi0978.phi001:4.27.2,279,seas,1443,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1443
14203,urn:cts:latinLit:phi0978.phi001:4.27.2,280,take,1448,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1448
14204,urn:cts:latinLit:phi0978.phi001:4.27.2,281,their,1453,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1453
14205,urn:cts:latinLit:phi0978.phi001:4.27.2,282,rise,1459,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1459
14206,urn:cts:latinLit:phi0978.phi001:4.27.2,283,in,1464,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1464
14207,urn:cts:latinLit:phi0978.phi001:4.27.2,284,this,1467,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1467
14208,urn:cts:latinLit:phi0978.phi001:4.27.2,285,one,1472,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1472
14209,urn:cts:latinLit:phi0978.phi001:4.27.2,286,as,1476,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1476
14210,urn:cts:latinLit:phi0978.phi001:4.27.2,287,the,1479,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1479
14211,urn:cts:latinLit:phi0978.phi001:4.27.2,288,principal,1483,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1483
14212,urn:cts:latinLit:phi0978.phi001:4.27.2,289,source,1493,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1493
14213,urn:cts:latinLit:phi0978.phi001:4.27.2,290,",",1499,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1499
14214,urn:cts:latinLit:phi0978.phi001:4.27.2,291,and,1501,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1501
14215,urn:cts:latinLit:phi0978.phi001:4.27.2,292,not,1505,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1505
14216,urn:cts:latinLit:phi0978.phi001:4.27.2,293,at,1509,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1509
14217,urn:cts:latinLit:phi0978.phi001:4.27.2,294,the,1512,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1512
14218,urn:cts:latinLit:phi0978.phi001:4.27.2,295,Straits,1516,O,B-LOC,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1516
14219,urn:cts:latinLit:phi0978.phi001:4.27.2,296,of,1524,O,I-LOC,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1524
14220,urn:cts:latinLit:phi0978.phi001:4.27.2,297,Gades,1527,B-['place'],I-LOC,B-['place'],392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1527
14221,urn:cts:latinLit:phi0978.phi001:4.27.2,298,.,1532,O,O,O,392,urn:cts:latinLit:phi0978.phi001:4.27.2.392.1532
14222,urn:cts:latinLit:phi0978.phi001:4.27.2,299,The,1534,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1534
14223,urn:cts:latinLit:phi0978.phi001:4.27.2,300,reason,1538,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1538
14224,urn:cts:latinLit:phi0978.phi001:4.27.2,301,they,1545,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1545
14225,urn:cts:latinLit:phi0978.phi001:4.27.2,302,give,1550,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1550
14226,urn:cts:latinLit:phi0978.phi001:4.27.2,303,for,1555,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1555
14227,urn:cts:latinLit:phi0978.phi001:4.27.2,304,this,1559,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1559
14228,urn:cts:latinLit:phi0978.phi001:4.27.2,305,supposition,1564,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1564
14229,urn:cts:latinLit:phi0978.phi001:4.27.2,306,is,1576,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1576
14230,urn:cts:latinLit:phi0978.phi001:4.27.2,307,not,1579,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1579
14231,urn:cts:latinLit:phi0978.phi001:4.27.2,308,an,1583,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1583
14232,urn:cts:latinLit:phi0978.phi001:4.27.2,309,improbable,1586,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1586
14233,urn:cts:latinLit:phi0978.phi001:4.27.2,310,one,1597,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1597
14234,urn:cts:latinLit:phi0978.phi001:4.27.2,311,—,1601,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1601
14235,urn:cts:latinLit:phi0978.phi001:4.27.2,312,the,1603,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1603
14236,urn:cts:latinLit:phi0978.phi001:4.27.2,313,fact,1607,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1607
14237,urn:cts:latinLit:phi0978.phi001:4.27.2,314,that,1612,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1612
14238,urn:cts:latinLit:phi0978.phi001:4.27.2,315,the,1617,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1617
14239,urn:cts:latinLit:phi0978.phi001:4.27.2,316,tide,1621,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1621
14240,urn:cts:latinLit:phi0978.phi001:4.27.2,317,is,1626,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1626
14241,urn:cts:latinLit:phi0978.phi001:4.27.2,318,always,1629,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1629
14242,urn:cts:latinLit:phi0978.phi001:4.27.2,319,running,1636,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1636
14243,urn:cts:latinLit:phi0978.phi001:4.27.2,320,out,1644,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1644
14244,urn:cts:latinLit:phi0978.phi001:4.27.2,321,of,1648,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1648
14245,urn:cts:latinLit:phi0978.phi001:4.27.2,322,the,1651,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1651
14246,urn:cts:latinLit:phi0978.phi001:4.27.2,323,Euxine,1655,B-['place'],B-LOC,B-['place'],393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1655
14247,urn:cts:latinLit:phi0978.phi001:4.27.2,324,and,1662,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1662
14248,urn:cts:latinLit:phi0978.phi001:4.27.2,325,that,1666,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1666
14249,urn:cts:latinLit:phi0978.phi001:4.27.2,326,there,1671,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1671
14250,urn:cts:latinLit:phi0978.phi001:4.27.2,327,is,1677,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1677
14251,urn:cts:latinLit:phi0978.phi001:4.27.2,328,never,1680,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1680
14252,urn:cts:latinLit:phi0978.phi001:4.27.2,329,any,1686,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1686
14253,urn:cts:latinLit:phi0978.phi001:4.27.2,330,ebb,1690,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1690
14254,urn:cts:latinLit:phi0978.phi001:4.27.2,331,.,1693,O,O,O,393,urn:cts:latinLit:phi0978.phi001:4.27.2.393.1693
14255,urn:cts:latinLit:phi0978.phi001:4.27.3,0,§,0,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.0
14256,urn:cts:latinLit:phi0978.phi001:4.27.3,1,4.27.3,2,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.2
14257,urn:cts:latinLit:phi0978.phi001:4.27.3,2,We,10,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.10
14258,urn:cts:latinLit:phi0978.phi001:4.27.3,3,must,13,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.13
14259,urn:cts:latinLit:phi0978.phi001:4.27.3,4,now,18,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.18
14260,urn:cts:latinLit:phi0978.phi001:4.27.3,5,leave,22,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.22
14261,urn:cts:latinLit:phi0978.phi001:4.27.3,6,the,28,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.28
14262,urn:cts:latinLit:phi0978.phi001:4.27.3,7,Euxine,32,B-['place'],B-LOC,B-['place'],394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.32
14263,urn:cts:latinLit:phi0978.phi001:4.27.3,8,to,39,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.39
14264,urn:cts:latinLit:phi0978.phi001:4.27.3,9,describe,42,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.42
14265,urn:cts:latinLit:phi0978.phi001:4.27.3,10,the,51,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.51
14266,urn:cts:latinLit:phi0978.phi001:4.27.3,11,outer,55,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.55
14267,urn:cts:latinLit:phi0978.phi001:4.27.3,12,portions,61,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.61
14268,urn:cts:latinLit:phi0978.phi001:4.27.3,13,of,70,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.70
14269,urn:cts:latinLit:phi0978.phi001:4.27.3,14,Europe,73,O,B-LOC,B-LOC,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.73
14270,urn:cts:latinLit:phi0978.phi001:4.27.3,15,.,79,O,O,O,394,urn:cts:latinLit:phi0978.phi001:4.27.3.394.79
14271,urn:cts:latinLit:phi0978.phi001:4.27.3,16,After,81,O,O,O,395,urn:cts:latinLit:phi0978.phi001:4.27.3.395.81
14272,urn:cts:latinLit:phi0978.phi001:4.27.3,17,passing,87,O,O,O,395,urn:cts:latinLit:phi0978.phi001:4.27.3.395.87
